area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,data_type
US000,3,6214,16,0,2024,1,500,31834,32028,32224,584442153,86806433,820195,1404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.4,2950,10.2,2879,9.9,3005,10.3,110544454,23.3,6857148,8.6,339069,70.5,151,12.1,Information Technology
US000,3,62141,17,0,2024,1,11,281,281,285,4165035,1716984,18388,1135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,-7,-2.4,-4,-1.4,1,0.4,404014,10.7,124151,7.8,15126,463.7,122,12.0,Information Technology
US000,3,621410,18,0,2024,1,11,281,281,285,4165035,1716984,18388,1135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,-7,-2.4,-4,-1.4,1,0.4,404014,10.7,124151,7.8,15126,463.7,122,12.0,Information Technology
US000,3,62142,17,0,2024,1,242,14455,14510,14579,217627503,47784141,497181,1153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,693,5.0,597,4.3,678,4.9,21594421,11.0,2874431,6.4,236533,90.7,65,6.0,Information Technology
US000,3,621420,18,0,2024,1,242,14455,14510,14579,217627503,47784141,497181,1153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,693,5.0,597,4.3,678,4.9,21594421,11.0,2874431,6.4,236533,90.7,65,6.0,Information Technology
US000,3,62149,17,0,2024,1,247,17098,17237,17360,362649615,37305308,304626,1619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.8,2264,15.3,2286,15.3,2326,15.5,88546019,32.3,3858566,11.5,87410,40.2,208,14.7,Information Technology
US000,3,621491,18,0,2024,1,1,109,106,108,2104588,0,0,1504,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,15,16.0,15,16.5,15,16.1,138820,7.1,0,0.0,0,0.0,-128,-7.8,Information Technology
US000,3,621492,18,0,2024,1,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,621493,18,0,2024,1,27,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,621498,18,0,2024,1,217,14157,14303,14399,301956052,21811287,238605,1626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1.4,2178,18.2,2236,18.5,2297,19.0,85289036,39.4,3412307,18.5,60769,34.2,243,17.6,Information Technology
US000,3,6215,16,0,2024,1,17,225,227,226,4146703,0,0,1411,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1,-5.6,10,4.7,18,8.6,15,7.1,511408,14.1,0,0.0,0,0.0,90,6.8,Information Technology
US000,3,62151,17,0,2024,1,17,225,227,226,4146703,0,0,1411,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1,-5.6,10,4.7,18,8.6,15,7.1,511408,14.1,0,0.0,0,0.0,90,6.8,Information Technology
US000,3,621511,18,0,2024,1,10,145,147,145,3063437,0,0,1618,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1,-9.1,1,0.7,4,2.8,5,3.6,339395,12.5,0,0.0,0,0.0,146,9.9,Information Technology
US000,3,621512,18,0,2024,1,7,80,80,81,1083266,0,0,1037,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,9,12.7,14,21.2,10,14.1,172013,18.9,0,0.0,0,0.0,26,2.6,Information Technology
US000,3,6216,16,0,2024,1,99,2813,2817,2800,43798918,6750078,60696,1199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.1,28,1.0,41,1.5,44,1.6,2133749,5.1,1031327,18.0,1445,2.4,43,3.7,Information Technology
US000,3,62161,17,0,2024,1,99,2813,2817,2800,43798918,6750078,60696,1199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.1,28,1.0,41,1.5,44,1.6,2133749,5.1,1031327,18.0,1445,2.4,43,3.7,Information Technology
US000,3,621610,18,0,2024,1,99,2813,2817,2800,43798918,6750078,60696,1199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.1,28,1.0,41,1.5,44,1.6,2133749,5.1,1031327,18.0,1445,2.4,43,3.7,Information Technology
US000,3,6219,16,0,2024,1,734,19815,19884,19980,284144657,49974810,384730,1099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,1.2,1078,5.8,1082,5.8,1084,5.7,37617969,15.3,6465408,14.9,204885,113.9,91,9.0,Information Technology
US000,3,62191,17,0,2024,1,624,17931,17993,18084,257984825,45709711,355034,1102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,1.6,1149,6.8,1132,6.7,1145,6.8,36712180,16.6,6327549,16.1,181856,105.0,92,9.1,Information Technology
US000,3,621910,18,0,2024,1,624,17931,17993,18084,257984825,45709711,355034,1102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,1.6,1149,6.8,1132,6.7,1145,6.8,36712180,16.6,6327549,16.1,181856,105.0,92,9.1,Information Technology
US000,3,62199,17,0,2024,1,110,1884,1891,1896,26159832,4265099,29696,1065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.9,-71,-3.6,-50,-2.6,-61,-3.1,905789,3.6,137859,3.3,23029,345.4,69,6.9,Information Technology
US000,3,621991,18,0,2024,1,1,52,54,54,673885,0,0,972,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,-2,-3.7,2,3.8,2,3.8,54998,8.9,0,0.0,0,0.0,68,7.5,Information Technology
US000,3,621999,18,0,2024,1,109,1832,1837,1842,25485947,4265099,29696,1067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.9,-69,-3.6,-52,-2.8,-63,-3.3,850791,3.5,137859,3.3,23029,345.4,69,6.9,Information Technology
US000,3,622,15,0,2024,1,1449,691423,693845,697410,14282264762,426557382,1700033,1583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75,5.5,12461,1.8,14509,2.1,16848,2.5,760243590,5.6,27428887,6.9,553241,48.2,53,3.5,Information Technology
US000,3,6221,16,0,2024,1,1430,687689,690128,693687,14210468433,425623296,1689173,1583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,5.6,12554,1.9,14600,2.2,17023,2.5,760219256,5.7,27238527,6.8,546949,47.9,52,3.4,Information Technology
US000,3,62211,17,0,2024,1,1430,687689,690128,693687,14210468433,425623296,1689173,1583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,5.6,12554,1.9,14600,2.2,17023,2.5,760219256,5.7,27238527,6.8,546949,47.9,52,3.4,Information Technology
US000,3,622110,18,0,2024,1,1430,687689,690128,693687,14210468433,425623296,1689173,1583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,5.6,12554,1.9,14600,2.2,17023,2.5,760219256,5.7,27238527,6.8,546949,47.9,52,3.4,Information Technology
US000,3,6222,16,0,2024,1,15,3026,3005,3011,52944742,934086,10860,1351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-6.2,-76,-2.5,-78,-2.5,-159,-5.0,-719591,-1.3,190360,25.6,6292,137.7,27,2.0,Information Technology
US000,3,62221,17,0,2024,1,15,3026,3005,3011,52944742,934086,10860,1351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-6.2,-76,-2.5,-78,-2.5,-159,-5.0,-719591,-1.3,190360,25.6,6292,137.7,27,2.0,Information Technology
US000,3,622210,18,0,2024,1,15,3026,3005,3011,52944742,934086,10860,1351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-6.2,-76,-2.5,-78,-2.5,-159,-5.0,-719591,-1.3,190360,25.6,6292,137.7,27,2.0,Information Technology
US000,3,6223,16,0,2024,1,4,708,712,712,18851587,0,0,2041,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4,Information Technology
US000,3,62231,17,0,2024,1,4,708,712,712,18851587,0,0,2041,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4,Information Technology
US000,3,622310,18,0,2024,1,4,708,712,712,18851587,0,0,2041,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,-17,-2.3,-13,-1.8,-16,-2.2,743925,4.1,0,0.0,0,0.0,122,6.4,Information Technology
US000,3,623,15,0,2024,1,726,54888,55047,55031,715471486,97902448,793844,1001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1020,1.9,1296,2.4,1031,1.9,34317689,5.0,6821848,7.5,488099,159.6,28,2.9,Information Technology
US000,3,6231,16,0,2024,1,310,39843,40021,40003,529829195,32349197,207907,1020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.6,800,2.0,1033,2.6,889,2.3,23840150,4.7,3624110,12.6,59630,40.2,23,2.3,Information Technology
US000,3,62311,17,0,2024,1,310,39843,40021,40003,529829195,32349197,207907,1020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.6,800,2.0,1033,2.6,889,2.3,23840150,4.7,3624110,12.6,59630,40.2,23,2.3,Information Technology
US000,3,623110,18,0,2024,1,310,39843,40021,40003,529829195,32349197,207907,1020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.6,800,2.0,1033,2.6,889,2.3,23840150,4.7,3624110,12.6,59630,40.2,23,2.3,Information Technology
US000,3,6232,16,0,2024,1,319,10279,10269,10197,131034960,56057223,552350,984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,337,3.4,374,3.8,231,2.3,11503741,9.6,2232791,4.1,429650,350.2,58,6.3,Information Technology
US000,3,62321,17,0,2024,1,214,6620,6624,6605,80017901,35372515,310108,930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-0.9,82,1.3,120,1.8,57,0.9,6031899,8.2,996854,2.9,232835,301.3,58,6.7,Information Technology
US000,3,623210,18,0,2024,1,214,6620,6624,6605,80017901,35372515,310108,930,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-0.9,82,1.3,120,1.8,57,0.9,6031899,8.2,996854,2.9,232835,301.3,58,6.7,Information Technology
US000,3,62322,17,0,2024,1,105,3659,3645,3592,51017059,20684708,242242,1081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.9,255,7.5,254,7.5,174,5.1,5471842,12.0,1235937,6.4,196815,433.3,52,5.1,Information Technology
US000,3,623220,18,0,2024,1,105,3659,3645,3592,51017059,20684708,242242,1081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.9,255,7.5,254,7.5,174,5.1,5471842,12.0,1235937,6.4,196815,433.3,52,5.1,Information Technology
US000,3,6233,16,0,2024,1,52,3276,3275,3333,37641592,6983115,25629,879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,122,3.9,132,4.2,173,5.5,2431135,6.9,656854,10.4,155,0.6,20,2.3,Information Technology
US000,3,62331,17,0,2024,1,52,3276,3275,3333,37641592,6983115,25629,879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,122,3.9,132,4.2,173,5.5,2431135,6.9,656854,10.4,155,0.6,20,2.3,Information Technology
US000,3,623311,18,0,2024,1,25,2607,2603,2668,31280848,6290688,17198,916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-3.8,72,2.8,86,3.4,126,5.0,1943179,6.6,624607,11.0,-1339,-7.2,24,2.7,Information Technology
US000,3,623312,18,0,2024,1,27,669,672,665,6360744,692427,8431,732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.8,50,8.1,46,7.3,47,7.6,487956,8.3,32247,4.9,1494,21.5,5,0.7,Information Technology
US000,3,6239,16,0,2024,1,45,1490,1482,1498,16965739,2512913,7958,876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-4.3,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1,Information Technology
US000,3,62399,17,0,2024,1,45,1490,1482,1498,16965739,2512913,7958,876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-4.3,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1,Information Technology
US000,3,623990,18,0,2024,1,45,1490,1482,1498,16965739,2512913,7958,876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-4.3,-239,-13.8,-243,-14.1,-262,-14.9,-3457337,-16.9,308093,14.0,-1336,-14.4,-28,-3.1,Information Technology
US000,3,624,15,0,2024,1,2846,117917,119030,119567,1717624702,293933812,3403302,1112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,2.4,4582,4.0,5066,4.4,5117,4.5,145105081,9.2,16053368,5.8,1445224,73.8,50,4.7,Information Technology
US000,3,6241,16,0,2024,1,1819,97760,98581,99100,1474173992,240636380,2640880,1151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42,2.4,4012,4.3,4389,4.7,4553,4.8,123258493,9.1,14997329,6.6,1444925,120.8,47,4.3,Information Technology
US000,3,62411,17,0,2024,1,261,16852,16829,16862,239326413,17756912,172424,1093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2.0,955,6.0,846,5.3,711,4.4,24110383,11.2,502269,2.9,72650,72.8,59,5.7,Information Technology
US000,3,624110,18,0,2024,1,261,16852,16829,16862,239326413,17756912,172424,1093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2.0,955,6.0,846,5.3,711,4.4,24110383,11.2,502269,2.9,72650,72.8,59,5.7,Information Technology
US000,3,62412,17,0,2024,1,779,25578,25692,25794,335342780,85816236,934301,1004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,1.4,942,3.8,910,3.7,965,3.9,22315907,7.1,4886160,6.0,688176,279.6,31,3.2,Information Technology
US000,3,624120,18,0,2024,1,779,25578,25692,25794,335342780,85816236,934301,1004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,1.4,942,3.8,910,3.7,965,3.9,22315907,7.1,4886160,6.0,688176,279.6,31,3.2,Information Technology
US000,3,62419,17,0,2024,1,779,55330,56060,56444,899504799,137063232,1534155,1237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,3.5,2115,4.0,2633,4.9,2877,5.4,76832203,9.3,9608900,7.5,684099,80.5,52,4.4,Information Technology
US000,3,624190,18,0,2024,1,779,55330,56060,56444,899504799,137063232,1534155,1237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,3.5,2115,4.0,2633,4.9,2877,5.4,76832203,9.3,9608900,7.5,684099,80.5,52,4.4,Information Technology
US000,3,6242,16,0,2024,1,200,3693,3699,3680,46693115,13075397,223449,973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,21,0.6,17,0.5,-15,-0.4,1921921,4.3,-196492,-1.5,-12528,-5.3,38,4.1,Information Technology
US000,3,62421,17,0,2024,1,84,837,837,844,6818197,2895127,78611,625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,-33,-3.8,-33,-3.8,-28,-3.2,420887,6.6,-23347,-0.8,4054,5.4,60,10.6,Information Technology
US000,3,624210,18,0,2024,1,84,837,837,844,6818197,2895127,78611,625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,-33,-3.8,-33,-3.8,-28,-3.2,420887,6.6,-23347,-0.8,4054,5.4,60,10.6,Information Technology
US000,3,62422,17,0,2024,1,87,2400,2407,2371,33051739,8947205,129847,1063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.4,40,1.7,49,2.1,0,0.0,559305,1.7,-418178,-4.5,-30565,-19.1,5,0.5,Information Technology
US000,3,624221,18,0,2024,1,16,326,328,324,6262153,3112643,13795,1478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6.7,-82,-20.1,-81,-19.8,-88,-21.4,-718493,-10.3,-605578,-16.3,-22709,-62.2,167,12.7,Information Technology
US000,3,624229,18,0,2024,1,71,2074,2079,2047,26789586,5834562,116052,997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.4,122,6.2,130,6.7,88,4.5,1277798,5.0,187400,3.3,-7856,-6.3,-8,-0.8,Information Technology
US000,3,62423,17,0,2024,1,29,456,455,465,6823179,1233065,14991,1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-6.5,14,3.2,1,0.2,13,2.9,941729,16.0,245033,24.8,13983,1387.2,137,13.6,Information Technology
US000,3,624230,18,0,2024,1,29,456,455,465,6823179,1233065,14991,1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-6.5,14,3.2,1,0.2,13,2.9,941729,16.0,245033,24.8,13983,1387.2,137,13.6,Information Technology
US000,3,6243,16,0,2024,1,196,5184,5350,5380,67007516,24219724,244585,972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.5,-186,-3.5,-168,-3.0,-212,-3.8,2914420,4.5,1056058,4.6,4078,1.7,75,8.4,Information Technology
US000,3,62431,17,0,2024,1,196,5184,5350,5380,67007516,24219724,244585,972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.5,-186,-3.5,-168,-3.0,-212,-3.8,2914420,4.5,1056058,4.6,4078,1.7,75,8.4,Information Technology
US000,3,624310,18,0,2024,1,196,5184,5350,5380,67007516,24219724,244585,972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.5,-186,-3.5,-168,-3.0,-212,-3.8,2914420,4.5,1056058,4.6,4078,1.7,75,8.4,Information Technology
US000,3,6244,16,0,2024,1,631,11280,11400,11407,129750079,16002311,294388,878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,4.1,735,7.0,828,7.8,791,7.5,17010247,15.1,196473,1.2,8749,3.1,58,7.1,Information Technology
US000,3,62441,17,0,2024,1,631,11280,11400,11407,129750079,16002311,294388,878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,4.1,735,7.0,828,7.8,791,7.5,17010247,15.1,196473,1.2,8749,3.1,58,7.1,Information Technology
US000,3,624410,18,0,2024,1,631,11280,11400,11407,129750079,16002311,294388,878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,4.1,735,7.0,828,7.8,791,7.5,17010247,15.1,196473,1.2,8749,3.1,58,7.1,Information Technology
US000,3,71,14,0,2024,1,3933,273081,276280,279362,2823983107,639316180,8245340,786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15,-0.4,15125,5.9,14955,5.7,15728,6.0,186963750,7.1,36238293,6.0,151575,1.9,9,1.2,Information Technology
US000,3,711,15,0,2024,1,176,6654,7442,6962,64187090,8637298,59425,703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,494,8.0,311,4.4,549,8.6,7165635,12.6,505886,6.2,1579,2.7,35,5.2,Information Technology
US000,3,7111,16,0,2024,1,13,672,705,647,6120116,4178865,20419,698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,138,25.8,158,28.9,97,17.6,667026,12.2,415226,11.0,-1292,-6.0,-74,-9.6,Information Technology
US000,3,71111,17,0,2024,1,7,470,505,491,4927769,3518991,6979,776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,25,5.6,41,8.8,35,7.7,725263,17.3,562894,19.0,1053,17.8,66,9.3,Information Technology
US000,3,711110,18,0,2024,1,7,470,505,491,4927769,3518991,6979,776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,25,5.6,41,8.8,35,7.7,725263,17.3,562894,19.0,1053,17.8,66,9.3,Information Technology
US000,3,71112,17,0,2024,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711120,18,0,2024,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,71113,17,0,2024,1,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711130,18,0,2024,1,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,7112,16,0,2024,1,17,621,615,677,6464129,1619806,2558,780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-5.6,10,1.6,47,8.3,6,0.9,377774,6.2,-74011,-4.4,-345,-11.9,21,2.8,Information Technology
US000,3,71121,17,0,2024,1,17,621,615,677,6464129,1619806,2558,780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-5.6,10,1.6,47,8.3,6,0.9,377774,6.2,-74011,-4.4,-345,-11.9,21,2.8,Information Technology
US000,3,711211,18,0,2024,1,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711212,18,0,2024,1,4,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711219,18,0,2024,1,11,390,360,389,3701628,170550,2558,750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,14,3.7,26,7.8,-27,-6.5,502473,15.7,-22994,-11.9,-345,-11.9,94,14.3,Information Technology
US000,3,7113,16,0,2024,1,146,5361,6122,5638,51602845,2838627,36448,696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7,346,6.9,106,1.8,446,8.6,6120835,13.5,164671,6.2,3216,9.7,49,7.6,Information Technology
US000,3,71131,17,0,2024,1,139,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711310,18,0,2024,1,139,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,71132,17,0,2024,1,7,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,711320,18,0,2024,1,7,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Information Technology
US000,3,712,15,0,2024,1,730,37592,37813,39144,376256501,23597943,290729,758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1,2833,8.2,2949,8.5,3076,8.5,36222176,10.7,1631205,7.4,161712,125.3,16,2.2,Information Technology
US000,3,7121,16,0,2024,1,730,37592,37813,39144,376256501,23597943,290729,758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1,2833,8.2,2949,8.5,3076,8.5,36222176,10.7,1631205,7.4,161712,125.3,16,2.2,Information Technology
US000,3,71211,17,0,2024,1,166,2672,2749,2756,33125378,1505135,16355,935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.6,109,4.3,146,5.6,114,4.3,2276200,7.4,-185316,-11.0,7138,77.4,23,2.5,Information Technology
US000,3,712110,18,0,2024,1,166,2672,2749,2756,33125378,1505135,16355,935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.6,109,4.3,146,5.6,114,4.3,2276200,7.4,-185316,-11.0,7138,77.4,23,2.5,Information Technology
US000,3,71212,17,0,2024,1,16,110,108,111,1308496,477996,4187,918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,10,10.0,8,8.0,8,7.8,323406,32.8,235140,96.8,382,10.0,168,22.4,Information Technology
US000,3,712120,18,0,2024,1,16,110,108,111,1308496,477996,4187,918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,10,10.0,8,8.0,8,7.8,323406,32.8,235140,96.8,382,10.0,168,22.4,Information Technology
US000,3,71213,17,0,2024,1,17,2350,2461,2828,25307891,2341745,365,765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,161,7.4,175,7.7,269,10.5,1936298,8.3,109373,4.9,-171,-31.9,-2,-0.3,Information Technology
US000,3,712130,18,0,2024,1,17,2350,2461,2828,25307891,2341745,365,765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,161,7.4,175,7.7,269,10.5,1936298,8.3,109373,4.9,-171,-31.9,-2,-0.3,Information Technology
US000,3,71219,17,0,2024,1,531,32460,32495,33449,316514736,19273067,269822,742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.4,2553,8.5,2620,8.8,2685,8.7,31686272,11.1,1472008,8.3,154363,133.7,16,2.2,Information Technology
US000,3,712190,18,0,2024,1,531,32460,32495,33449,316514736,19273067,269822,742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.4,2553,8.5,2620,8.8,2685,8.7,31686272,11.1,1472008,8.3,154363,133.7,16,2.2,Information Technology
US000,3,713,15,0,2024,1,3027,228835,231025,233256,2383539516,607080939,7895186,794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16,-0.5,11798,5.4,11695,5.3,12103,5.5,143575939,6.4,34101202,6.0,-11716,-0.1,8,1.0,Information Technology
US000,3,7131,16,0,2024,1,11,374,391,416,2228394,196932,607,435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-8.3,3,0.8,12,3.2,-35,-7.8,20001,0.9,6918,3.6,254,72.0,11,2.6,Information Technology
