area_fips,own_code,Industry Code,agglvl_code,size_code,year,qtr,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg
24033,2,102,72,0,2022,A,15,22706,1350910798,-,0,1144,59496,95445454,7.6,-
24033,2,1025,73,0,2022,A,7,21352,1268661721,-,0,1143,59417,80289143,6.8,-
24033,2,62,74,0,2022,A,1,0,-,-,0,-,-,-,-,-
24033,3,10,71,0,2022,A,296,40198,3115549588,2592096,93187,1490,77504,258965496,9.1,-146202
24033,3,102,72,0,2022,A,296,40198,3115549588,2592096,93187,1490,77504,258965496,9.1,-146202
24033,3,1021,73,0,2022,A,2,0,-,-,0,-,-,-,-,-
24033,3,1024,73,0,2022,A,7,1141,111120514,-,0,1874,97431,-3709813,-3.2,-61884
24033,3,1025,73,0,2022,A,255,20759,1481454452,59500,595,1372,71366,117576498,8.6,8500
24033,3,54,74,0,2022,A,1,0,-,-,0,-,-,-,-,-
24033,3,541,75,0,2022,A,1,0,-,-,0,-,-,-,-,-
24033,3,62,74,0,2022,A,1,0,-,-,0,-,-,-,-,-
24033,5,10,71,0,2022,A,17026,218495,13279853032,2324789055,56018386,1169,60779,758105728,6.1,77918041
24033,5,101,72,0,2022,A,2250,34184,2667422352,394522629,11769464,1501,78030,129195623,5.1,8723102
24033,5,102,72,0,2022,A,14776,184310,10612430680,1930266426,44248922,1107,57579,628910105,6.3,69194939
24033,5,1021,73,0,2022,A,3448,58943,2901022234,633085322,14356853,946,49217,192072727,7.1,2654408
24033,5,1023,73,0,2022,A,1369,10377,734050726,108484676,2713041,1360,70737,35995438,5.2,4223873
24033,5,1024,73,0,2022,A,3834,39767,3273879228,461055492,11672270,1583,82327,193216501,6.3,11184990
24033,5,1025,73,0,2022,A,2488,31702,2042293993,259526234,5496827,1239,64421,-11549742,-0.6,936963
24033,5,54,74,0,2022,A,2548,21402,2263311602,239974936,5636581,2034,105754,126788472,5.9,6703377
24033,5,541,75,0,2022,A,2548,21402,2263311602,239974936,5636581,2034,105754,126788472,5.9,6703377
24033,5,62,74,0,2022,A,2199,28019,1811161847,229770391,4697702,1243,64642,48508532,2.8,2402296
24033,0,10,70,0,2023,A,18018,318512,22779323620,2348076795,54416036,1375,71518,1336201859,6.2,20695644
24033,1,10,71,0,2023,A,146,30399,3912876845,-,0,2475,128718,216068502,5.8,-
24033,1,102,72,0,2023,A,146,30399,3912876845,-,0,2475,128718,216068502,5.8,-
24033,1,1021,73,0,2023,A,36,2648,180590076,-,0,1312,68207,6423166,3.7,-
24033,1,1023,73,0,2023,A,2,403,54690974,-,0,2610,135738,12898625,30.9,-
24033,1,1024,73,0,2023,A,9,634,98499762,-,0,2987,155342,8012155,8.9,-
24033,1,1025,73,0,2023,A,4,218,15194261,-,0,1339,69645,670973,4.6,-
24033,1,54,74,0,2023,A,7,632,98393775,-,0,2995,155748,7980466,8.8,-
24033,1,541,75,0,2023,A,7,632,98393775,-,0,2995,155748,7980466,8.8,-
24033,1,62,74,0,2023,A,3,150,7223777,-,0,929,48320,530424,7.9,-
24033,2,10,71,0,2023,A,18,23582,1546497291,-,0,1261,65580,195586493,14.5,-
24033,2,101,72,0,2023,A,3,0,-,-,0,-,-,-,-,-
24033,2,102,72,0,2023,A,15,0,-,-,0,-,-,-,-,-
24033,2,1025,73,0,2023,A,7,22181,1455587124,-,0,1262,65622,186925403,14.7,-
24033,2,62,74,0,2023,A,1,0,-,-,0,-,-,-,-,-
24033,3,10,71,0,2023,A,295,40997,3331279421,2692709,76015,1563,81258,215729833,6.9,100613
24033,3,101,72,0,2023,A,0,0,-,-,0,-,-,-,-,-
24033,3,102,72,0,2023,A,295,0,-,-,0,-,-,-,-,-
24033,3,1021,73,0,2023,A,2,0,-,-,0,-,-,-,-,-
24033,3,1024,73,0,2023,A,7,1169,118220481,-,0,1945,101144,7099967,6.4,-
24033,3,1025,73,0,2023,A,253,20688,1532040256,65242,652,1424,74054,50585804,3.4,5742
24033,3,54,74,0,2023,A,1,0,-,-,0,-,-,-,-,-
24033,3,541,75,0,2023,A,1,0,-,-,0,-,-,-,-,-
24033,3,62,74,0,2023,A,1,0,-,-,0,-,-,-,-,-
24033,5,10,71,0,2023,A,17559,223535,13988670063,2345384086,54340021,1203,62579,708817031,5.3,20595031
24033,5,101,72,0,2023,A,2313,34853,2800259819,400051527,11236290,1545,80345,132837467,5,5528898
24033,5,102,72,0,2023,A,15246,188683,11188410244,1945332559,43103731,1140,59298,575979564,5.4,15066133
24033,5,1021,73,0,2023,A,3483,58601,2981719512,626131288,13893250,978,50882,80697278,2.8,-6954034
24033,5,1023,73,0,2023,A,1378,10399,753337721,106183096,2523159,1393,72445,19286995,2.6,-2301580
24033,5,1024,73,0,2023,A,3957,40427,3439576943,452617079,10822534,1636,85081,165697715,5.1,-8438413
24033,5,1025,73,0,2023,A,2572,33547,2199302647,273000623,5852471,1261,65559,157008654,7.7,13474389
24033,5,54,74,0,2023,A,2680,21580,2354226108,229923317,4897557,2098,109094,90914506,4,-10051619
24033,5,541,75,0,2023,A,2680,21580,2354226108,229923317,4897557,2098,109094,90914506,4,-10051619
24033,5,62,74,0,2023,A,2261,29974,1984356961,243894619,4991459,1273,66203,173195114,9.6,14124228
6085,0,10,70,0,2020,A,75258,1051175,1.71E+11,8924958073,343737079,3127,162608,16113067368,10.4,-237830404
6085,1,10,71,0,2020,A,92,10503,1107847682,-,0,2028,105482,80479065,7.8,-
6085,1,102,72,0,2020,A,92,10503,1107847682,-,0,2028,105482,80479065,7.8,-
6085,1,1021,73,0,2020,A,39,2906,228003033,-,0,1509,78448,8256030,3.8,-
6085,1,1025,73,0,2020,A,1,3329,406794633,-,0,2350,122209,41769855,11.4,-
6085,1,62,74,0,2020,A,1,3329,406794633,-,0,2350,122209,41769855,11.4,-
6085,2,10,71,0,2020,A,222,6448,454374547,-,0,1355,70465,19494758,4.5,-
6085,2,102,72,0,2020,A,222,6448,454374547,-,0,1355,70465,19494758,4.5,-
6085,2,1024,73,0,2020,A,2,0,-,-,0,-,-,-,-,-
6085,2,1025,73,0,2020,A,174,4868,342919508,-,0,1355,70445,13756421,4.2,-
6085,3,10,71,0,2020,A,1164,73860,6664165548,8523240,286513,1735,90227,436539677,7,-323206
6085,3,101,72,0,2020,A,3,792,75460339,-,0,1833,95298,4928561,7,-
6085,3,102,72,0,2020,A,1161,73068,6588705209,8523240,286513,1734,90172,431611116,7,-323206
6085,3,1021,73,0,2020,A,30,4200,487393849,42229,659,2232,116058,30660044,6.7,4806
6085,3,1023,73,0,2020,A,2,0,-,-,0,-,-,-,-,-
6085,3,1024,73,0,2020,A,5,290,27810585,-,0,1843,95816,1511653,5.7,-
6085,3,1025,73,0,2020,A,1030,43224,3412346068,5936151,179431,1518,78946,151080239,4.6,78156
6085,3,54,74,0,2020,A,3,0,-,-,0,-,-,-,-,-
6085,3,541,75,0,2020,A,3,0,-,-,0,-,-,-,-,-
6085,3,62,74,0,2020,A,10,0,-,-,0,-,-,-,-,-
6085,5,10,71,0,2020,A,73780,960364,1.63E+11,8916434833,343450566,3258,169418,15576553868,10.6,-237507198
6085,5,101,72,0,2020,A,6720,217030,48905999197,2034482939,85751845,4334,225342,6170477756,14.4,-34396881
6085,5,102,72,0,2020,A,67060,743334,1.14E+11,6881951894,257698721,2944,153090,9406076112,9,-203110317
6085,5,1021,73,0,2020,A,7373,115839,9406995133,1063137650,39922331,1562,81208,68024596,0.7,-61655576
6085,5,1023,73,0,2020,A,5299,37396,6114511460,322030403,13363899,3144,163505,283561444,4.9,-15126373
6085,5,1024,73,0,2020,A,12791,232187,45882280211,2641185951,117048617,3800,197609,6267951413,15.8,90634471
6085,5,1025,73,0,2020,A,29250,160718,13065530691,847983500,26214731,1563,81295,406061113,3.2,4842766
6085,5,54,74,0,2020,A,10050,160359,36365827531,1743833666,75905286,4361,226778,4635609419,14.6,150882123
6085,5,541,75,0,2020,A,10050,160359,36365827531,1743833666,75905286,4361,226778,4635609419,14.6,150882123
6085,5,62,74,0,2020,A,28075,125303,9491317617,753012122,23015035,1457,75747,357635782,3.9,16545802
6085,0,10,70,0,2021,A,75976,1070603,1.98E+11,9127684921,326919816,3563,185253,27402998710,16,202726848
6085,1,10,71,0,2021,A,92,10324,1108848928,-,0,2066,107409,1001246,0.1,-
6085,1,102,72,0,2021,A,92,10324,1108848928,-,0,2066,107409,1001246,0.1,-
6085,1,1021,73,0,2021,A,40,2868,206398235,-,0,1384,71964,-21604798,-9.5,-
6085,1,1025,73,0,2021,A,1,3487,429390459,-,0,2368,123132,22595826,5.6,-
6085,1,62,74,0,2021,A,1,3487,429390459,-,0,2368,123132,22595826,5.6,-
6085,2,10,71,0,2021,A,230,6529,476872719,-,0,1405,73038,22498172,5,-
6085,2,102,72,0,2021,A,230,6529,476872719,-,0,1405,73038,22498172,5,-
6085,2,1024,73,0,2021,A,2,0,-,-,0,-,-,-,-,-
6085,2,1025,73,0,2021,A,181,4838,353277729,-,0,1404,73015,10358221,3,-
6085,3,10,71,0,2021,A,1170,72534,6862759536,9075912,288725,1820,94614,198593988,3,552672
6085,3,101,72,0,2021,A,3,789,76157753,-,0,1855,96484,697414,0.9,-
6085,3,102,72,0,2021,A,1167,71745,6786601783,9075912,288725,1819,94594,197896574,3,552672
6085,3,1021,73,0,2021,A,30,4099,498255605,40496,608,2337,121546,10861756,2.2,-1733
6085,3,1023,73,0,2021,A,2,0,-,-,0,-,-,-,-,-
6085,3,1024,73,0,2021,A,5,284,26928693,-,0,1826,94959,-881892,-3.2,-
6085,3,1025,73,0,2021,A,1036,42848,3609681886,6369381,176243,1620,84243,197335818,5.8,433230
6085,3,54,74,0,2021,A,3,0,-,-,0,-,-,-,-,-
6085,3,541,75,0,2021,A,3,0,-,-,0,-,-,-,-,-
6085,3,62,74,0,2021,A,10,0,-,-,0,-,-,-,-,-
6085,5,10,71,0,2021,A,74485,981216,1.90E+11,9118609009,326631091,3722,193519,27180905304,16.7,202174176
6085,5,101,72,0,2021,A,6785,219307,56381846826,2043779766,81012663,4944,257091,7475847629,15.3,9296827
6085,5,102,72,0,2021,A,67700,761910,1.34E+11,7074829243,245618428,3370,175220,19705057675,17.3,192877349
6085,5,1021,73,0,2021,A,7295,116739,12342668957,1058591618,33914163,2033,105729,2935673824,31.2,-4546032
6085,5,1023,73,0,2021,A,5393,37568,7311695026,343595919,13604984,3743,194626,1197183566,19.6,21565516
6085,5,1024,73,0,2021,A,12731,237716,52951053397,2751506578,108045237,4284,222749,7068773186,15.4,110320627
6085,5,1025,73,0,2021,A,30027,166164,14057344725,890698637,25934871,1627,84599,991814034,7.6,42715137
6085,5,54,74,0,2021,A,10034,162712,42278463211,1780296924,64544513,4997,259837,5912635680,16.3,36463258
6085,5,541,75,0,2021,A,10034,162712,42278463211,1780296924,64544513,4997,259837,5912635680,16.3,36463258
6085,5,62,74,0,2021,A,28849,130288,10338258809,791649077,22891349,1526,79350,846941192,8.9,38636955
6085,0,10,70,0,2022,A,77495,1117310,1.87E+11,9386857258,287396929,3227,167812,-10834603417,-5.5,259172337
6085,1,10,71,0,2022,A,87,10073,1175314746,-,0,2244,116681,66465818,6,-
6085,1,102,72,0,2022,A,87,10073,1175314746,-,0,2244,116681,66465818,6,-
6085,1,1021,73,0,2022,A,39,2743,221180890,-,0,1551,80647,14782655,7.2,-
6085,1,1025,73,0,2022,A,1,3470,477473078,-,0,2646,137587,48082619,11.2,-
6085,1,62,74,0,2022,A,1,3470,477473078,-,0,2646,137587,48082619,11.2,-
6085,2,10,71,0,2022,A,220,6598,504694946,-,0,1471,76497,27822227,5.8,-
6085,2,102,72,0,2022,A,220,6598,504694946,-,0,1471,76497,27822227,5.8,-
6085,2,1024,73,0,2022,A,2,213,13413508,-,0,1214,63122,-,-,-
6085,2,1025,73,0,2022,A,171,5004,382176286,-,0,1469,76374,28898557,8.2,-
6085,3,10,71,0,2022,A,1151,75470,7260249453,9812802,252177,1850,96201,397489917,5.8,736890
6085,3,101,72,0,2022,A,3,793,77730518,-,0,1884,97990,1572765,2.1,-
6085,3,102,72,0,2022,A,1148,74676,7182518935,9812802,252177,1850,96182,395917152,5.8,736890
6085,3,1021,73,0,2022,A,30,4140,529913048,35690,536,2462,128003,31657443,6.4,-4806
6085,3,1023,73,0,2022,A,2,7,790328,49000,2709,2197,114264,-,-,-
6085,3,1024,73,0,2022,A,6,295,29100459,-,0,1900,98813,2171766,8.1,-
6085,3,1025,73,0,2022,A,1017,44810,3892566696,7108952,163955,1671,86869,282884810,7.8,739571
6085,3,54,74,0,2022,A,3,73,8261933,-,0,2184,113566,-,-,-
6085,3,541,75,0,2022,A,3,73,8261933,-,0,2184,113566,-,-,-
6085,3,62,74,0,2022,A,11,9937,1075397187,434000,11284,2081,108223,-,-,-
6085,5,10,71,0,2022,A,76037,1025170,1.79E+11,9377044456,287144752,3349,174173,-11326381379,-6,258435447
6085,5,101,72,0,2022,A,6937,230135,55270040814,2111152396,71268229,4619,240163,-1111806012,-2,67372630
6085,5,102,72,0,2022,A,69100,795035,1.23E+11,7265892060,215876523,2982,155071,-10214575367,-7.7,191062817
6085,5,1021,73,0,2022,A,7229,118416,11090463169,1055699309,28549060,1801,93657,-1252205788,-10.1,-2892309
6085,5,1023,73,0,2022,A,5492,36891,6334478185,343018209,11562099,3302,171706,-977216841,-13.4,-577710
6085,5,1024,73,0,2022,A,12664,245267,48647927704,2744537000,90808763,3814,198347,-4303125693,-8.1,-6969578
6085,5,1025,73,0,2022,A,31284,174591,15370568368,961196424,24160418,1693,88038,1313223643,9.3,70497787
6085,5,54,74,0,2022,A,9958,167623,39256104879,1795136360,54664141,4504,234193,-3022358332,-7.1,14839436
6085,5,541,75,0,2022,A,9958,167623,39256104879,1795136360,54664141,4504,234193,-3022358332,-7.1,14839436
6085,5,62,74,0,2022,A,30070,136283,11131972788,849512243,21217460,1571,81683,793713979,7.7,57863166
6085,0,10,70,0,2023,A,79372,1119710,1.96E+11,9029586005,259555038,3359,174694,8108489583,4.3,-357271253
6085,1,10,71,0,2023,A,91,10030,1264744482,-,0,2425,126091,89429736,7.6,-
6085,1,102,72,0,2023,A,91,10030,1264744482,-,0,2425,126091,89429736,7.6,-
6085,1,1021,73,0,2023,A,45,2669,215253849,-,0,1551,80655,-5927041,-2.7,-
6085,1,1025,73,0,2023,A,1,3580,552378532,-,0,2967,154285,74905454,15.7,-
6085,1,62,74,0,2023,A,1,3580,552378532,-,0,2967,154285,74905454,15.7,-
6085,2,10,71,0,2023,A,202,6514,507932260,-,0,1499,77972,3237314,0.6,-
6085,2,102,72,0,2023,A,202,6514,507932260,-,0,1499,77972,3237314,0.6,-
6085,2,1024,73,0,2023,A,2,140,10188656,-,0,1401,72863,-3224852,-24,-
6085,2,1025,73,0,2023,A,153,4992,390285628,-,0,1504,78186,8109342,2.1,-
6085,3,10,71,0,2023,A,1125,77911,7982640593,10550068,247630,1970,102458,722391140,9.9,737266
6085,3,101,72,0,2023,A,8,863,91277475,-,0,2033,105737,13546957,17.4,-
6085,3,102,72,0,2023,A,1117,77048,7891363118,10550068,247630,1970,102421,708844183,9.9,737266
6085,3,1021,73,0,2023,A,29,4373,568063616,45318,712,2498,129912,38150568,7.2,9628
6085,3,1023,73,0,2023,A,2,7,849621,56000,3143,2514,130711,59293,7.5,7000
6085,3,1024,73,0,2023,A,5,290,29667701,-,0,1971,102479,567242,1.9,-
6085,3,1025,73,0,2023,A,985,46437,4352969464,7636754,168678,1803,93738,460402768,11.8,527802
6085,3,54,74,0,2023,A,2,73,8874391,-,0,2330,121152,612458,7.4,-
6085,3,541,75,0,2023,A,2,73,8874391,-,0,2330,121152,612458,7.4,-
6085,3,62,74,0,2023,A,11,10577,1301557089,404077,10506,2367,123058,226159902,21,-29923
6085,5,10,71,0,2023,A,77954,1025254,1.86E+11,9019035937,259307408,3486,181273,7293431393,4.1,-358008519
6085,5,101,72,0,2023,A,7029,231491,59389530773,2086593258,64953216,4934,256552,4119489959,7.5,-24559138
6085,5,102,72,0,2023,A,70925,793763,1.26E+11,6932442679,194354192,3064,159319,3173941434,2.6,-333449381
6085,5,1021,73,0,2023,A,7207,118057,11781112597,1032627817,26285325,1919,99792,690649428,6.2,-23071492
6085,5,1023,73,0,2023,A,5545,36644,6276606859,325025092,10490937,3294,171285,-57871326,-0.9,-17993117
6085,5,1024,73,0,2023,A,12688,236289,48317026714,2502013550,77432469,3932,204483,-330900990,-0.7,-242523450
6085,5,1025,73,0,2023,A,32875,182630,16613532695,988420265,24931480,1749,90968,1242964327,8.1,27223841
6085,5,54,74,0,2023,A,9923,160970,39175695588,1653617867,47316634,4680,243373,-80409291,-0.2,-141518493
6085,5,541,75,0,2023,A,9923,160970,39175695588,1653617867,47316634,4680,243373,-80409291,-0.2,-141518493
6085,5,62,74,0,2023,A,31644,141635,12091721440,872781317,22033466,1642,85372,959748652,8.6,23269074
37183,0,10,70,0,2020,A,38920,550820,35833147547,11133496536,62307265,1251,65054,489574488,1.4,110147786
37183,1,10,71,0,2020,A,84,5841,462931148,-,0,1524,79251,28821165,6.6,-
37183,1,102,72,0,2020,A,84,5841,462931148,-,0,1524,79251,28821165,6.6,-
37183,1,1021,73,0,2020,A,25,2497,181162421,-,0,1395,72550,10152922,5.9,-
37183,1,1023,73,0,2020,A,4,115,12332371,-,0,2064,107316,1013679,9,-
37183,1,1024,73,0,2020,A,2,32,2877073,-,0,1734,90143,74083,2.6,-
37183,1,1025,73,0,2020,A,1,7,902396,-,0,2603,135359,-172434,-16,-
37183,1,54,74,0,2020,A,2,32,2877073,-,0,1734,90143,74083,2.6,-
37183,1,541,75,0,2020,A,2,32,2877073,-,0,1734,90143,74083,2.6,-
37183,1,62,74,0,2020,A,1,7,902396,-,0,2603,135359,-172434,-16,-
37183,2,10,71,0,2020,A,71,39622,2323601086,1249896,7990,1128,58644,61583629,2.7,101667
37183,2,102,72,0,2020,A,71,39622,2323601086,1249896,7990,1128,58644,61583629,2.7,101667
37183,2,1025,73,0,2020,A,5,0,-,-,0,-,-,-,-,-
37183,3,10,71,0,2020,A,254,35496,1850190811,1958635,2504,1002,52124,91305154,5.2,26624
37183,3,102,72,0,2020,A,254,35496,1850190811,1958635,2504,1002,52124,91305154,5.2,26624
37183,3,1021,73,0,2020,A,28,574,34183026,-,0,1146,59570,2315234,7.3,-
37183,3,1023,73,0,2020,A,1,0,-,-,0,-,-,-,-,-
37183,3,1025,73,0,2020,A,202,21411,1046353777,1117878,671,940,48870,43777340,4.4,-27231
37183,5,10,71,0,2020,A,38511,469861,31196424502,11130288005,62296771,1277,66395,307864540,1,110019495
37183,5,101,72,0,2020,A,4521,56873,4401237854,1604347603,11794647,1488,77388,-834713338,-15.9,-143655066
37183,5,102,72,0,2020,A,33989,412988,26795186648,9525940402,50502124,1248,64881,1142577878,4.5,253674561
37183,5,1021,73,0,2020,A,6279,101192,5423961381,2221813110,9533104,1031,53601,468683051,9.5,115067091
37183,5,1023,73,0,2020,A,4195,31536,2944982243,842628462,3699267,1796,93385,204968371,7.5,9638273
37183,5,1024,73,0,2020,A,11470,118892,9966654737,3312680892,21832109,1612,83829,417384693,4.4,76161046
37183,5,1025,73,0,2020,A,4113,71561,4128536970,1362511252,6216203,1109,57692,178132782,4.5,194473814
37183,5,54,74,0,2020,A,8220,65056,6712730692,1842892528,11899484,1984,103184,392285888,6.2,104804862
37183,5,541,75,0,2020,A,8220,65056,6712730692,1842892528,11899484,1984,103184,392285888,6.2,104804862
37183,5,62,74,0,2020,A,3396,61661,3697824380,1191830697,5281095,1153,59971,165520299,4.7,197815596
37183,0,10,70,0,2021,A,41382,582687,40349830259,12618881561,79571976,1332,69248,4516682712,12.6,1485385025
37183,1,10,71,0,2021,A,85,5839,482259002,-,0,1588,82589,19327854,4.2,-
37183,1,102,72,0,2021,A,85,5839,482259002,-,0,1588,82589,19327854,4.2,-
37183,1,1021,73,0,2021,A,26,2550,187152279,-,0,1412,73405,5989858,3.3,-
37183,1,1023,73,0,2021,A,4,122,12916097,-,0,2037,105942,583726,4.7,-
37183,1,1024,73,0,2021,A,2,31,2878689,-,0,1810,94126,1616,0.1,-
37183,1,1025,73,0,2021,A,1,3,412379,-,0,2719,141387,-490017,-54.3,-
37183,1,54,74,0,2021,A,2,31,2878689,-,0,1810,94126,1616,0.1,-
37183,1,541,75,0,2021,A,2,31,2878689,-,0,1810,94126,1616,0.1,-
37183,1,62,74,0,2021,A,1,3,412379,-,0,2719,141387,-490017,-54.3,-
37183,2,10,71,0,2021,A,72,40046,2399931384,1441901,11873,1152,59929,76330298,3.3,192005
37183,2,102,72,0,2021,A,72,40046,2399931384,1441901,11873,1152,59929,76330298,3.3,192005
37183,2,1025,73,0,2021,A,7,0,-,-,0,-,-,-,-,-
37183,3,10,71,0,2021,A,255,34615,1880682534,2144274,4977,1045,54332,30491723,1.6,185639
37183,3,102,72,0,2021,A,255,34615,1880682534,2144274,4977,1045,54332,30491723,1.6,185639
37183,3,1021,73,0,2021,A,28,549,34389789,-,0,1205,62650,206763,0.6,-
37183,3,1023,73,0,2021,A,1,0,-,-,0,-,-,-,-,-
37183,3,1025,73,0,2021,A,203,20600,1069066837,1256463,754,998,51898,22713060,2.2,138585
37183,5,10,71,0,2021,A,40971,502187,35586957339,12615295386,79555126,1363,70864,4390532837,14.1,1485007381
37183,5,101,72,0,2021,A,4614,60119,4883239946,1777341301,13439038,1562,81227,482002092,11,172993698
37183,5,102,72,0,2021,A,36358,442068,30703717393,10837954085,66116088,1336,69455,3908530745,14.6,1312013683
37183,5,1021,73,0,2021,A,6605,108713,5986389932,2516867235,12453922,1059,55066,562428551,10.4,295054125
37183,5,1023,73,0,2021,A,4503,35480,3571874497,1021164203,5083109,1936,100673,626892254,21.3,178535741
37183,5,1024,73,0,2021,A,12340,123469,11481499989,3693697882,27257902,1788,92991,1514845252,15.2,381016990
37183,5,1025,73,0,2021,A,4492,75474,4636736525,1527601915,9413110,1181,61435,508199555,12.3,165090663
37183,5,54,74,0,2021,A,8936,68330,8124959685,2059261800,14785641,2287,118908,1412228993,21,216369272
37183,5,541,75,0,2021,A,8936,68330,8124959685,2059261800,14785641,2287,118908,1412228993,21,216369272
37183,5,62,74,0,2021,A,3741,64914,4162053147,1336463918,8237021,1233,64116,464228767,12.6,144633221
37183,0,10,70,0,2022,A,46195,617742,44565262124,14628000264,97753557,1387,72142,4215431865,10.4,2009118703
37183,1,10,71,0,2022,A,83,5803,505845801,-,0,1676,87175,23586799,4.9,-
37183,1,102,72,0,2022,A,83,5803,505845801,-,0,1676,87175,23586799,4.9,-
37183,1,1021,73,0,2022,A,25,2519,194797823,-,0,1487,77331,7645544,4.1,-
37183,1,1023,73,0,2022,A,4,109,12369106,-,0,2191,113913,-546991,-4.2,-
37183,1,1024,73,0,2022,A,2,51,5103190,-,0,1912,99413,2224501,77.3,-
37183,1,1025,73,0,2022,A,1,3,445644,-,0,2706,140730,33265,8.1,-
37183,1,54,74,0,2022,A,2,51,5103190,-,0,1912,99413,2224501,77.3,-
37183,1,541,75,0,2022,A,2,51,5103190,-,0,1912,99413,2224501,77.3,-
37183,1,62,74,0,2022,A,1,3,445644,-,0,2706,140730,33265,8.1,-
37183,2,10,71,0,2022,A,81,39076,2499923107,3575863,31490,1230,63976,99991723,4.2,2133962
37183,2,102,72,0,2022,A,81,39076,2499923107,3575863,31490,1230,63976,99991723,4.2,2133962
37183,2,1024,73,0,2022,A,2,5,359426,118561,1186,1455,75669,-,-,-
37183,2,1025,73,0,2022,A,9,14165,908807931,954094,10514,1234,64158,-,-,-
37183,3,10,71,0,2022,A,254,35749,2099209738,2356122,6310,1129,58720,218527204,11.6,211848
37183,3,102,72,0,2022,A,254,35749,2099209738,2356122,6310,1129,58720,218527204,11.6,211848
37183,3,1021,73,0,2022,A,28,590,39719871,-,0,1296,67369,5330082,15.5,-
37183,3,1023,73,0,2022,A,1,2,261109,56000,34,2511,130555,-,-,-
37183,3,1025,73,0,2022,A,202,21237,1196081897,1481248,954,1083,56321,127015060,11.9,224785
37183,3,62,74,0,2022,A,1,1,35557,6913,69,1172,60955,-,-,-
37183,5,10,71,0,2022,A,45778,537114,39460283478,14622068279,97715757,1413,73467,3873326139,10.9,2006772893
37183,5,101,72,0,2022,A,5057,63729,5451232043,2028887186,14817365,1645,85538,567992097,11.6,251545885
37183,5,102,72,0,2022,A,40721,473385,34009051435,12593181093,82898392,1382,71842,3305334042,10.8,1755227008
37183,5,1021,73,0,2022,A,7133,110072,6404513632,2718606065,14213097,1119,58185,418123700,7,201738830
37183,5,1023,73,0,2022,A,5015,38067,3967487523,1205270518,6475954,2004,104223,395613026,11.1,184106315
37183,5,1024,73,0,2022,A,14252,137141,12704998753,4356158415,35367535,1782,92642,1223498764,10.7,662460533
37183,5,1025,73,0,2022,A,4998,79107,5170311303,1855644591,12717383,1257,65359,533574778,11.5,328042676
37183,5,54,74,0,2022,A,10450,76467,8675768279,2447415492,20380020,2182,113458,550808594,6.8,388153692
37183,5,541,75,0,2022,A,10450,76467,8675768279,2447415492,20380020,2182,113458,550808594,6.8,388153692
37183,5,62,74,0,2022,A,4160,67871,4641348416,1631495118,11437769,1315,68385,479295269,11.5,295031200
37183,0,10,70,0,2023,A,50438,639870,47404598045,15784407403,100297929,1425,74085,2839335921,6.4,1156407139
37183,1,10,71,0,2023,A,84,6121,553627582,-,0,1740,90455,47781781,9.4,-
37183,1,102,72,0,2023,A,84,6121,553627582,-,0,1740,90455,47781781,9.4,-
37183,1,1021,73,0,2023,A,29,2604,197236129,-,0,1457,75744,2438306,1.3,-
37183,1,1023,73,0,2023,A,4,111,14360807,-,0,2486,129280,1991701,16.1,-
37183,1,1024,73,0,2023,A,2,116,12590864,-,0,2095,108933,7487674,146.7,-
37183,1,1025,73,0,2023,A,1,3,434121,-,0,3131,162795,-11523,-2.6,-
37183,1,54,74,0,2023,A,2,116,12590864,-,0,2095,108933,7487674,146.7,-
37183,1,541,75,0,2023,A,2,116,12590864,-,0,2095,108933,7487674,146.7,-
37183,1,62,74,0,2023,A,1,3,434121,-,0,3131,162795,-11523,-2.6,-
37183,2,10,71,0,2023,A,86,40057,2676595689,85437562,848483,1285,66820,176672582,7.1,81861699
37183,2,102,72,0,2023,A,86,40057,2676595689,85437562,848483,1285,66820,176672582,7.1,81861699
37183,2,1024,73,0,2023,A,2,6,418289,189418,1895,1379,71707,58863,16.4,70857
37183,2,1025,73,0,2023,A,10,14645,974916157,966280,9105,1280,66571,66108226,7.3,12186
37183,3,10,71,0,2023,A,260,37729,2209358903,2572289,5718,1126,58559,110149165,5.2,216167
37183,3,102,72,0,2023,A,260,37729,2209358903,2572289,5718,1126,58559,110149165,5.2,216167
37183,3,1021,73,0,2023,A,29,665,47630417,-,0,1378,71652,7910546,19.9,-
37183,3,1023,73,0,2023,A,1,2,357954,88800,53,2848,148119,96845,37.1,32800
37183,3,1025,73,0,2023,A,207,21942,1197635344,1439814,1142,1050,54582,1553447,0.1,-41434
37183,3,62,74,0,2023,A,1,1,62056,29600,296,1193,62056,26499,74.5,22687
37183,5,10,71,0,2023,A,50008,555964,41965015871,15696397552,99443728,1452,75482,2504732393,6.3,1074329273
37183,5,101,72,0,2023,A,5421,67681,6020538191,2287740477,16426314,1711,88955,569306148,10.4,258853291
37183,5,102,72,0,2023,A,44587,488283,35944477680,13408657075,83017414,1416,73614,1935426245,5.7,815475982
37183,5,1021,73,0,2023,A,7619,112173,6761529066,2941966508,15648650,1159,60278,357015434,5.6,223360443
